	source_pid	source_ptitle	target_pid	target_ptitle	mean_score	source_ptitle_de	target_ptitle_de	source_ptitle_fa	target_ptitle_fa	source_ptitle_fr	target_ptitle_fr	source_ptitle_it	target_ptitle_it	source_ptitle_ja	target_ptitle_ja	source_ptitle_pl	target_ptitle_pl	source_ptitle_ru	target_ptitle_ru
450	72671	Angela_Merkel	3434750	United_States	7.75	Angela_Merkel	Vereinigte_Staaten	آنگلا_مرکل	ایالات_متحده_آمریکا	Angela_Merkel	États-Unis	Angela_Merkel	Stati_Uniti_d'America	アンゲラ・メルケル	アメリカ合衆国	Angela_Merkel	Stany_Zjednoczone	Меркель,_Ангела	Соединённые_Штаты_Америки
451	19159283	Seoul	17546	Louvre	7.7	Seoul	Louvre	سئول	لوور	Séoul	Musée_du_Louvre	Seul	Museo_del_Louvre	ソウル特別市	ルーヴル美術館	Seul	Luwr	Сеул	Лувр
452	18110	Los_Angeles	325953	Pearl_River_(China)	7.6	Los_Angeles	Perlfluss	لس_آنجلس	رود_مروارید_(چین)	Los_Angeles	Rivière_des_Perles	Los_Angeles	Fiume_delle_Perle	ロサンゼルス	珠江	Los_Angeles	Rzeka_Perłowa	Лос-Анджелес	Чжуцзян
453	16095	Jimi_Hendrix	5792809	Angelina_Jolie	7.5	Jimi_Hendrix	Angelina_Jolie	جیمی_هندریکس	آنجلینا_جولی	Jimi_Hendrix	Angelina_Jolie	Jimi_Hendrix	Angelina_Jolie	ジミ・ヘンドリックス	アンジェリーナ・ジョリー	Jimi_Hendrix	Angelina_Jolie	Хендрикс,_Джими	Джоли,_Анджелина
454	160843	Mayo_Clinic	2480627	McDonald's	7.5	Mayo_Clinic	McDonald’s	مایو_کلینیک	مک‌دونالد	Mayo_Clinic	McDonald's	Mayo_Clinic	McDonald's	メイヨー・クリニック	マクドナルド	Mayo_Clinic	McDonald’s	Клиника_Майо	McDonald’s
455	70718	Ivan_the_Terrible	158879	George_Carlin	7.4	Iwan_IV._(Russland)	George_Carlin	ایوان_چهارم	جرج_کارلین	Ivan_le_Terrible	George_Carlin	Ivan_IV_di_Russia	George_Carlin	イヴァン4世	ジョージ・カーリン	Iwan_IV_Groźny	George_Carlin	Иван_Грозный	Карлин,_Джордж
456	462535	Blue_Ridge_Mountains	7473	Chelsea_F.C.	7.25	Blue_Ridge_Mountains	FC_Chelsea	کوهستان_بلو_ریدج	باشگاه_فوتبال_چلسی	Montagnes_Blue_Ridge	Chelsea_Football_Club	Monti_Blue_Ridge	Chelsea_Football_Club	ブルーリッジ山脈	チェルシーFC	Pasmo_Błękitne	Chelsea_F.C.	Голубой_хребет	Челси_(футбольный_клуб)
457	169351	Mount_Etna	37527	Alfa_Romeo	7.25	Ätna	Alfa_Romeo	اتنا	آلفا_رومئو	Etna	Alfa_Romeo	Etna	Alfa_Romeo	エトナ火山	アルファロメオ	Etna	Alfa_Romeo	Этна	Alfa_Romeo
458	25458	Rome	18564164	Mercedes-Benz	7.25	Rom	Mercedes-Benz	رم	مرسدس-بنز	Rome	Mercedes-Benz	Roma	Mercedes-Benz	ローマ	メルセデス・ベンツ	Rzym	Mercedes-Benz	Рим	Mercedes-Benz
459	180542	Himeji_Castle	10221	Euphrates	7.25	Burg_Himeji	Euphrat	قلعه_هیمه‌جی	فرات	Château_de_Himeji	Euphrate	Castello_di_Himeji	Eufrate	姫路城	ユーフラテス川	Zamek_Himeji	Eufrat	Замок_Химэдзи	Евфрат
460	2480627	McDonald's	309668	Dow_Chemical_Company	7.0	McDonald’s	Dow_Chemical	مک‌دونالد	شرکت_داو_کمیکال	McDonald's	Dow_Chemical	McDonald's	Dow_Chemical	マクドナルド	ダウ・ケミカル	McDonald’s	Dow_Chemical_Company	McDonald’s	Dow_Chemical
461	62028	CNN	14984	International_Atomic_Energy_Agency	7.0	CNN	Internationale_Atomenergie-Organisation	سی‌ان‌ان	آژانس_بین‌المللی_انرژی_اتمی	Cable_News_Network	Agence_internationale_de_l'énergie_atomique	CNN	Agenzia_internazionale_per_l'energia_atomica	CNN	国際原子力機関	CNN	Międzynarodowa_Agencja_Energii_Atomowej	CNN	Международное_агентство_по_атомной_энергии
462	403355	Indian_Air_Force	440878	New_York_City_Ballet	6.8	Indische_Luftstreitkräfte	New_York_City_Ballet	نیروی_هوایی_هند		Force_aérienne_indienne	New_York_City_Ballet	Bhāratīya_Vāyu_Senā	New_York_City_Ballet	インド空軍	ニューヨーク・シティ・バレエ団	Indyjskie_Siły_Powietrzne	New_York_City_Ballet	Военно-воздушные_силы_Индии	Нью-Йорк_Сити_балет
463	75847	Nikolai_Rimsky-Korsakov	220007	Social_Security_Administration	6.8	Nikolai_Andrejewitsch_Rimski-Korsakow		نیکلای_ریمسکی-کورساکف	اداره_تأمین_اجتماعی_(آمریکا)	Nikolaï_Rimski-Korsakov	Administration_de_la_sécurité_sociale	Nikolaj_Andreevič_Rimskij-Korsakov		ニコライ・リムスキー＝コルサコフ	社会保障局_(アメリカ合衆国)	Nikołaj_Rimski-Korsakow		Римский-Корсаков,_Николай_Андреевич	Администрация_социального_обеспечения_США
464	20405	Miles_Davis	19579	Mississippi_River	6.8	Miles_Davis	Mississippi_River	مایلز_دیویس	رود_می‌سی‌سی‌پی	Miles_Davis	Mississippi_(fleuve)	Miles_Davis	Mississippi_(fiume)	マイルス・デイヴィス	ミシシッピ川	Miles_Davis	Missisipi_(rzeka)	Дэвис,_Майлз	Миссисипи
465	18987	Mexico_City	156879	Spanish_Navy	6.8	Mexiko-Stadt	Armada_Española	مکزیکو_سیتی	نیروی_دریایی_اسپانیا	Mexico	Armada_espagnole	Città_del_Messico	Armada_Española	メキシコシティ	スペイン海軍	Meksyk_(miasto)	Armada_Española	Мехико	Военно-морские_силы_Испании
466	335195	Stephen_Colbert	58666	United_States_Environmental_Protection_Agency	6.75	Stephen_Colbert	Environmental_Protection_Agency	استیون_کلبر	سازمان_حفاظت_از_محیط_زیست_ایالات_متحده_آمریکا	Stephen_Colbert	Environmental_Protection_Agency	Stephen_Colbert	Agenzia_statunitense_per_la_protezione_dell'ambiente	スティーヴン・コルベア	アメリカ合衆国環境保護庁	Stephen_Colbert	Environmental_Protection_Agency	Кольбер,_Стивен	Агентство_по_охране_окружающей_среды_США
467	5422144	Taylor_Swift	7529378	Facebook	6.75	Taylor_Swift	Facebook	تیلور_سوئیفت	فیس‌بوک	Taylor_Swift	Facebook	Taylor_Swift	Facebook	テイラー・スウィフト	Facebook	Taylor_Swift	Facebook	Свифт,_Тейлор	Facebook
468	190995	Martha_Stewart	3395	Gautama_Buddha	6.75	Martha_Stewart	Siddhartha_Gautama	مارتا_استوارت	گوتاما_بودا	Martha_Stewart	Siddhartha_Gautama	Martha_Stewart	Gautama_Buddha	マーサ・スチュワート	釈迦	Martha_Stewart	Budda_Siakjamuni	Стюарт,_Марта	Будда_Шакьямуни
469	3747	Bill_Gates	309668	Dow_Chemical_Company	6.6	Bill_Gates	Dow_Chemical	بیل_گیتس	شرکت_داو_کمیکال	Bill_Gates	Dow_Chemical	Bill_Gates	Dow_Chemical	ビル・ゲイツ	ダウ・ケミカル	Bill_Gates	Dow_Chemical_Company	Гейтс,_Билл	Dow_Chemical
470	462535	Blue_Ridge_Mountains	62028	CNN	6.4	Blue_Ridge_Mountains	CNN	کوهستان_بلو_ریدج	سی‌ان‌ان	Montagnes_Blue_Ridge	Cable_News_Network	Monti_Blue_Ridge	CNN	ブルーリッジ山脈	CNN	Pasmo_Błękitne	CNN	Голубой_хребет	CNN
471	69880	Napoleon	8060	Dominican_Republic	6.2	Napoleon_Bonaparte	Dominikanische_Republik	ناپلئون_بناپارت	جمهوری_دومینیکن	Napoléon_Ier	République_dominicaine	Napoleone_Bonaparte	Repubblica_Dominicana	ナポレオン・ボナパルト	ドミニカ共和国	Napoleon_Bonaparte	Dominikana	Наполеон_I	Доминиканская_Республика
472	5334607	Africa	1392092	Italian_Army	6.0	Afrika	Esercito_Italiano	آفریقا	نیروی_زمینی_ایتالیا	Afrique	Armée_de_terre_italienne	Africa	Esercito_Italiano	アフリカ	イタリア陸軍	Afryka		Африка	Сухопутные_войска_Италии
473	169351	Mount_Etna	223373	National_Labor_Relations_Board	6.0	Ätna		اتنا		Etna	National_Labor_Relations_Board	Etna	National_Labor_Relations_Board	エトナ火山		Etna		Этна	Национальное_управление_по_трудовым_отношениям
474	34820805	Yandang_Mountains	66890	People's_Liberation_Army	6.0	Yandangshan	Volksbefreiungsarmee		ارتش_آزادی‌بخش_خلق	Monts_Yandang	Armée_populaire_de_libération		Esercito_Popolare_di_Liberazione		中国人民解放軍		Chińska_Armia_Ludowo-Wyzwoleńcza		Народно-освободительная_армия_Китая
475	213163	Gary_Oldman	16433	Rumi	6.0	Gary_Oldman	Rumi_(Dichter)	گری_اولدمن	مولوی	Gary_Oldman	Djalâl_ad-Dîn_Rûmî	Gary_Oldman	Gialal_al-Din_Rumi	ゲイリー・オールドマン	ジャラール・ウッディーン・ルーミー	Gary_Oldman	Rumi	Олдмен,_Гэри	Джалаладдин_Руми
476	61999	Danielle_Steel	17675	Lithuania	6.0	Danielle_Steel	Litauen	دانیل_استیل	لیتوانی	Danielle_Steel	Lituanie	Danielle_Steel	Lituania	ダニエル・スティール	リトアニア	Danielle_Steel	Litwa	Стил,_Даниэла	Литва
477	18603746	Beijing	42622	European_Court_of_Human_Rights	6.0	Peking	Europäischer_Gerichtshof_für_Menschenrechte	پکن	دادگاه_حقوق_بشر_اروپا	Pékin	Cour_européenne_des_droits_de_l'homme	Pechino	Corte_europea_dei_diritti_dell'uomo	北京市	欧州人権裁判所	Pekin	Europejski_Trybunał_Praw_Człowieka	Пекин	Европейский_суд_по_правам_человека
478	339841	Tom_Brady	69123	Forbidden_City	5.8	Tom_Brady	Verbotene_Stadt	تام_بریدی	شهر_ممنوعه	Tom_Brady	Cité_interdite	Tom_Brady	Città_Proibita	トム・ブレイディ	紫禁城	Tom_Brady_(futbolista)	Zakazane_Miasto	Брэди,_Том	Запретный_город
479	377295	AmeriCorps	39569	University_of_Glasgow	5.8	AmeriCorps	University_of_Glasgow		دانشگاه_گلاسگو	AmeriCorps	Université_de_Glasgow		Università_di_Glasgow		グラスゴー大学		University_of_Glasgow	Амери-Корпус	Университет_Глазго
480	581673	American_Heart_Association	1092923	Google	5.8	American_Heart_Association	Google_LLC	انجمن_قلب_آمریکا	گوگل	American_Heart_Association	Google	American_Heart_Association	Google_(azienda)	アメリカ心臓協会	Google		Google	Американская_кардиологическая_ассоциация	Google_(компания)
481	70896	United_States_Department_of_Agriculture	200414	Boston_Pops_Orchestra	5.8	Landwirtschaftsministerium_der_Vereinigten_Staaten	Boston_Pops_Orchestra	وزارت_کشاورزی_ایالات_متحده_آمریکا	ارکستر_بوستون_پاپس	Département_de_l'Agriculture_des_États-Unis	Orchestre_Boston_Pops	Dipartimento_dell'agricoltura_degli_Stati_Uniti_d'America	Boston_Pops_Orchestra	アメリカ合衆国農務省	ボストン・ポップス・オーケストラ	Departament_Rolnictwa_Stanów_Zjednoczonych		Министерство_сельского_хозяйства_США	
482	51585	New_Delhi	17791	Liberia	5.75	Neu-Delhi	Liberia	دهلی_نو	لیبریا	New_Delhi	Liberia	Nuova_Delhi	Liberia	ニューデリー	リベリア	Nowe_Delhi	Liberia	Нью-Дели	Либерия
483	307	Abraham_Lincoln	689	Asia	5.75	Abraham_Lincoln	Asien	آبراهام_لینکلن	آسیا	Abraham_Lincoln	Asie	Abraham_Lincoln	Asia	エイブラハム・リンカーン	アジア	Abraham_Lincoln	Azja	Линкольн,_Авраам	Азия
484	154099	Kim_Jong-il	15147	International_Olympic_Committee	5.75	Kim_Jong-il	Internationales_Olympisches_Komitee	کیم_جونگ_ایل	کمیته_بین‌المللی_المپیک	Kim_Jong-il	Comité_international_olympique	Kim_Jong-il	Comitato_Olimpico_Internazionale	金正日	国際オリンピック委員会	Kim_Dzong_Il	Międzynarodowy_Komitet_Olimpijski	Ким_Чен_Ир	Международный_олимпийский_комитет
485	1039933	Magnus_V_of_Norway	25832	Ringo_Starr	5.6	Magnus_V._(Norwegen)	Ringo_Starr	ماگنوس_پنجم_نروژ	رینگو_استار	Magnus_V_de_Norvège	Ringo_Starr	Magnus_V_di_Norvegia	Ringo_Starr	マグヌス5世_(ノルウェー王)	リンゴ・スター	Magnus_V	Ringo_Starr	Магнус_V_(король_Норвегии)	Ринго_Старр
486	13467	Hamburg	7955325	University_of_Toronto	5.6	Hamburg	University_of_Toronto	هامبورگ	دانشگاه_تورنتو	Hambourg	Université_de_Toronto	Amburgo	Università_di_Toronto	ハンブルク	トロント大学	Hamburg	University_of_Toronto	Гамбург	Торонтский_университет
487	872	Akira_Kurosawa	241880	LA_Galaxy	5.5	Akira_Kurosawa	LA_Galaxy	آکیرا_کوروساوا	باشگاه_فوتبال_لس_آنجلس_گلکسی	Akira_Kurosawa	Galaxy_de_Los_Angeles	Akira_Kurosawa	LA_Galaxy	黒澤明	ロサンゼルス・ギャラクシー	Akira_Kurosawa	Los_Angeles_Galaxy	Куросава,_Акира	Лос-Анджелес_Гэлакси
488	2447	Anton_Chekhov	230962	Museo_del_Prado	5.5	Anton_Pawlowitsch_Tschechow	Museo_del_Prado	آنتون_چخوف	موزه_دل_پرادو	Anton_Tchekhov	Musée_du_Prado	Anton_Pavlovič_Čechov	Museo_del_Prado	アントン・チェーホフ	プラド美術館	Anton_Czechow	Prado	Чехов,_Антон_Павлович	Прадо
489	6293	Cairo	284379	Cirque_du_Soleil	5.5	Kairo	Cirque_du_Soleil	قاهره	سیرک_آفتاب	Le_Caire	Cirque_du_Soleil	Il_Cairo	Cirque_du_Soleil	カイロ	シルク・ドゥ・ソレイユ	Kair	Cirque_du_Soleil	Каир	Cirque_du_Soleil
490	2150841	Lionel_Messi	738	Albania	5.5	Lionel_Messi	Albanien	لیونل_مسی	آلبانی	Lionel_Messi	Albanie	Lionel_Messi	Albania	リオネル・メッシ	アルバニア	Lionel_Messi	Albania	Месси,_Лионель	Албания
491	23275	Pythagoras	26977	Stanford_University	5.4	Pythagoras	Stanford_University	فیثاغورس	دانشگاه_استنفورد	Pythagore	Université_Stanford	Pitagora	Università_di_Stanford	ピタゴラス	スタンフォード大学	Pitagoras	Uniwersytet_Stanforda	Пифагор	Стэнфордский_университет
492	649484	Rosario_Dawson	5042481	Cuba	5.4	Rosario_Dawson	Kuba	رزاریو_داوسون	کوبا	Rosario_Dawson	Cuba	Rosario_Dawson	Cuba	ロザリオ・ドーソン	キューバ	Rosario_Dawson	Kuba	Доусон,_Розарио	Куба
493	9602	Edinburgh	10363	European_Space_Agency	5.4	Edinburgh	Europäische_Weltraumorganisation	ادینبرا	آژانس_فضایی_اروپا	Édimbourg	Agence_spatiale_européenne	Edimburgo	Agenzia_spaziale_europea	エディンバラ	欧州宇宙機関	Edynburg	Europejska_Agencja_Kosmiczna	Эдинбург	Европейское_космическое_агентство
494	18553	Louis_XIV	19579	Mississippi_River	5.4	Ludwig_XIV.	Mississippi_River	لوئی_چهاردهم	رود_می‌سی‌سی‌پی	Louis_XIV	Mississippi_(fleuve)	Luigi_XIV_di_Francia	Mississippi_(fiume)	ルイ14世_(フランス王)	ミシシッピ川	Ludwik_XIV	Missisipi_(rzeka)	Людовик_XIV	Миссисипи
495	19985712	Small_Business_Administration	148401	Vienna_Philharmonic	5.25	Small_Business_Administration	Wiener_Philharmoniker	اداره_کسب‌وکارهای_کوچک	ارکستر_فیلارمونیک_وین	Small_Business_Administration	Orchestre_philharmonique_de_Vienne	Agenzia_per_le_piccole_imprese	Wiener_Philharmoniker		ウィーン・フィルハーモニー管弦楽団		Filharmonicy_Wiedeńscy	Управление_по_делам_малого_бизнеса_(США)	Венский_филармонический_оркестр
496	534366	Barack_Obama	5422144	Taylor_Swift	5.25	Barack_Obama	Taylor_Swift	باراک_اوباما	تیلور_سوئیفت	Barack_Obama	Taylor_Swift	Barack_Obama	Taylor_Swift	バラク・オバマ	テイラー・スウィフト	Barack_Obama	Taylor_Swift	Обама,_Барак	Свифт,_Тейлор
497	41601584	Hammurabi_I	1095706	Jesus	5.0		Jesus_Christus		عیسی	Hammurabi_Ier_d'Alep	Jésus-Christ	Hammurabi_I	Gesù		イエス・キリスト	Hammurapi_I	Jezus_Chrystus	Хаммурапи_I	Иисус_Христос
498	2421391	Bhutan	69123	Forbidden_City	5.0	Bhutan	Verbotene_Stadt	بوتان_(کشور)	شهر_ممنوعه	Bhoutan	Cité_interdite	Bhutan	Città_Proibita	ブータン	紫禁城	Bhutan	Zakazane_Miasto	Бутан	Запретный_город
499	41601584	Hammurabi_I	7515849	Syria	5.0		Syrien		سوریه	Hammurabi_Ier_d'Alep	Syrie	Hammurabi_I	Siria		シリア	Hammurapi_I	Syria	Хаммурапи_I	Сирия
500	27643	Shanghai	18933266	Boeing	5.0	Shanghai	Boeing	شانگهای	بوئینگ	Shanghai	Boeing	Shanghai	Boeing	上海市	ボーイング	Szanghaj	Boeing	Шанхай	Boeing
501	241636	Cao_Cao	3395	Gautama_Buddha	5.0	Cao_Cao	Siddhartha_Gautama	سائو_سائو	گوتاما_بودا	Cao_Cao	Siddhartha_Gautama	Cáo_Cāo	Gautama_Buddha	曹操	釈迦	Cao_Cao	Budda_Siakjamuni	Цао_Цао	Будда_Шакьямуни
502	14653	Iran	49031	River_Thames	5.0	Iran	Themse	ایران	تیمز	Iran	Tamise	Iran	Tamigi	イラン	テムズ川	Iran	Tamiza	Иран	Темза
503	17914	Ludwig_van_Beethoven	26458	Rosa_Parks	4.8	Ludwig_van_Beethoven	Rosa_Parks	لودویگ_فان_بتهوون	رزا_پارکس	Ludwig_van_Beethoven	Rosa_Parks	Ludwig_van_Beethoven	Rosa_Parks	ルートヴィヒ・ヴァン・ベートーヴェン	ローザ・パークス	Ludwig_van_Beethoven	Rosa_Parks	Бетховен,_Людвиг_ван	Паркс,_Роза
504	72895	Phoenix_Suns	778188	Conagra_Brands	4.8	Phoenix_Suns	Conagra_Brands	فینیکس_سانز	کنگارا_برندس	Suns_de_Phoenix	ConAgra_Foods	Phoenix_Suns	Conagra_Brands	フェニックス・サンズ	コーンアグラ・ブランズ	Phoenix_Suns	Conagra_Brands	Финикс_Санз	
505	23680998	Justin_Bieber	26984	Sophocles	4.75	Justin_Bieber	Sophokles	جاستین_بیبر	سوفوکل	Justin_Bieber	Sophocle	Justin_Bieber	Sofocle	ジャスティン・ビーバー	ソポクレス	Justin_Bieber	Sofokles	Бибер,_Джастин	Софокл
